id,member,Ticker,Type,Bought,BuyPrice,Amount,Filed,FilePrice,Spot7,Spot30,Spot90,Spot180
20022557,Lois Frankel,BLK,S,02/01/2023,723.9700927734375,"$1,001 - $15,000",03/13/2023,598.3511352539062,692.8612670898438,659.996337890625,659.2246704101562,711.671630859375
20022557,Lois Frankel,FLR,S,02/17/2023,36.650001525878906,"$1,001 - $15,000",03/13/2023,32.81999969482422,35.7599983215332,29.15999984741211,29.1200008392334,33.63999938964844
20022557,Lois Frankel,HAS,S,01/31/2023,54.30602264404297,"$1,001 - $15,000",03/13/2023,43.71464920043945,55.223819732666016,50.54305648803711,55.99913787841797,58.23761749267578
20022557,Lois Frankel,IFF,P,02/17/2023,91.37189483642578,"$1,001 - $15,000",03/13/2023,79.14794921875,88.81538391113281,78.36206817626953,74.81207275390625,61.19911575317383
20022557,Lois Frankel,JNJ,P,02/08/2023,153.91856384277344,"$1,001 - $15,000",03/13/2023,145.02914428710938,149.92970275878906,143.6551971435547,152.7584228515625,165.25518798828125
20022557,Lois Frankel,LAMR,P,02/17/2023,98.94172668457031,"$1,001 - $15,000",03/13/2023,90.10649871826172,93.55976104736328,87.28839874267578,86.46968078613281,81.91815185546875
20022557,Lois Frankel,LSXMK,S,01/31/2023,,"$1,001 - $15,000",03/13/2023,,,,,
20022557,Lois Frankel,PFE,P,02/01/2023,40.002464294433594,"$1,001 - $15,000",03/13/2023,36.26332473754883,40.01156234741211,37.43692398071289,35.83726501464844,33.53065490722656
20022557,Lois Frankel,PPG,S,02/20/2023,,"$1,001 - $15,000",03/13/2023,121.1079330444336,127.80863952636719,120.03971862792969,136.24496459960938,136.72845458984375
20022557,Lois Frankel,SHW,P,02/20/2023,,"$1,001 - $15,000",03/13/2023,210.31219482421875,218.52383422851562,208.0869903564453,237.6858673095703,267.2928161621094
20022557,Lois Frankel,TEL,P,02/23/2023,124.18464660644531,"$1,001 - $15,000",03/13/2023,120.75725555419922,125.74254608154297,121.39988708496094,125.2380599975586,125.58539581298828
20022805,Lois Frankel,AXP,P,03/29/2023,159.8505096435547,"$1,001 - $15,000",04/28/2023,158.23599243164062,157.9810028076172,158.23599243164062,161.00274658203125,150.79737854003906
20022805,Lois Frankel,BOH,S,03/20/2023,46.293094635009766,"$1,001 - $15,000",04/28/2023,43.98615646362305,46.86528396606445,45.26677703857422,52.03550338745117,47.50920104980469
20022805,Lois Frankel,BSX,S,03/29/2023,49.08000183105469,"$1,001 - $15,000",04/28/2023,52.119998931884766,50.7400016784668,52.119998931884766,52.63999938964844,53.79999923706055
20022805,Lois Frankel,COP,P,03/22/2023,92.70559692382812,"$1,001 - $15,000",04/28/2023,97.56584930419922,94.58832550048828,96.96845245361328,111.01792907714844,119.87958526611328
20022805,Lois Frankel,FRC,S,03/16/2023,,"$1,001 - $15,000",04/28/2023,,,,,
20022805,Lois Frankel,FLR,S,03/16/2023,30.010000228881836,"$1,001 - $15,000",04/28/2023,29.059999465942383,29.399999618530273,30.440000534057617,30.239999771118164,35.119998931884766
20022805,Lois Frankel,HAL,S,03/20/2023,29.647768020629883,"$1,001 - $15,000",04/28/2023,31.637807846069336,29.54150390625,32.95162582397461,36.83101272583008,41.05490493774414
20022805,Lois Frankel,ITW,S,03/22/2023,222.26914978027344,"$1,001 - $15,000",04/28/2023,233.954833984375,230.2705535888672,228.3946075439453,248.48585510253906,231.08474731445312
20022805,Lois Frankel,JPM,P,03/22/2023,121.50936126708984,"$1,001 - $15,000",04/28/2023,133.11277770996094,123.38198852539062,135.3274688720703,151.26507568359375,144.5753631591797
20022805,Lois Frankel,PGR,S,03/22/2023,135.52886962890625,"$1,001 - $15,000",04/28/2023,135.3351287841797,143.252685546875,135.95030212402344,124.42637634277344,139.56883239746094
20022805,Lois Frankel,CI,P,04/05/2023,257.9864807128906,"$1,001 - $15,000",04/28/2023,245.77023315429688,253.02813720703125,252.99900817871094,285.3947448730469,281.56744384765625
20022805,Lois Frankel,ULTA,S,03/16/2023,513.8400268554688,"$1,001 - $15,000",04/28/2023,551.4299926757812,515.739990234375,534.6599731445312,448.45001220703125,414.42999267578125
20022974,Lois Frankel,BSX,S,04/19/2023,52.88999938964844,"$1,001 - $15,000",05/19/2023,53.63999938964844,51.099998474121094,53.63999938964844,50.939998626708984,50.099998474121094
20022974,Lois Frankel,BSX,S,05/01/2023,52.79999923706055,"$1,001 - $15,000",05/19/2023,53.63999938964844,53.119998931884766,51.47999954223633,50.939998626708984,49.52000045776367
20022974,Lois Frankel,CRL,P,04/25/2023,187.60000610351562,"$1,001 - $15,000",05/19/2023,198.3300018310547,189.0,194.88999938964844,199.8699951171875,185.41000366210938
20022974,Lois Frankel,CMCSA,S,05/03/2023,39.1628532409668,"$1,001 - $15,000",05/19/2023,39.44060516357422,38.176361083984375,37.53466033935547,44.59815216064453,39.269710540771484
20022974,Lois Frankel,EPAM,S,04/19/2023,288.8399963378906,"$1,001 - $15,000",05/19/2023,247.5,275.4100036621094,247.5,233.6999969482422,245.1999969482422
20022974,Lois Frankel,IT,S,04/19/2023,307.239990234375,"$1,001 - $15,000",05/19/2023,330.7699890136719,294.4200134277344,330.7699890136719,326.8500061035156,354.94000244140625
20022974,Lois Frankel,HES,S,04/24/2023,143.0161895751953,"$1,001 - $15,000",05/19/2023,131.0630340576172,140.6412811279297,130.6312255859375,151.90402221679688,160.926513671875
20022974,Lois Frankel,PNC,P,04/26/2023,119.99160766601562,"$1,001 - $15,000",05/19/2023,111.19754028320312,109.48001098632812,111.47908782958984,117.3099365234375,105.59654235839844
20022974,Lois Frankel,PNC,P,04/19/2023,120.47962951660156,"$1,001 - $15,000",05/19/2023,111.1975326538086,119.9916000366211,111.1975326538086,117.30994415283203,113.70085144042969
20022974,Lois Frankel,PPG,S,04/19/2023,136.49044799804688,"$1,001 - $15,000",05/19/2023,138.90798950195312,133.66445922851562,138.90798950195312,135.29776000976562,127.7327651977539
20022974,Lois Frankel,PPG,S,04/26/2023,133.6644744873047,"$1,001 - $15,000",05/19/2023,138.9080047607422,134.34425354003906,130.4506072998047,135.2977752685547,121.20649719238281
20022974,Lois Frankel,PLD,P,05/03/2023,118.82770538330078,"$1,001 - $15,000",05/19/2023,117.77494049072266,122.579345703125,119.5550537109375,115.86217498779297,95.98323059082031
20022974,Lois Frankel,HSY,S,04/24/2023,249.6888885498047,"$1,001 - $15,000",05/19/2023,255.50001525878906,264.3736877441406,252.07144165039062,210.04296875,184.37661743164062
20022974,Lois Frankel,UI,S,04/19/2023,239.6529541015625,"$1,001 - $15,000",05/19/2023,167.9033966064453,225.8800048828125,167.9033966064453,153.9375,118.08375549316406
20022974,Lois Frankel,UI,S,05/03/2023,222.68516540527344,"$1,001 - $15,000",05/19/2023,167.90338134765625,177.372802734375,165.6848602294922,153.9375,116.38717651367188
20022974,Lois Frankel,VNT,S,04/24/2023,27.3225040435791,"$1,001 - $15,000",05/19/2023,29.143346786499023,27.24290657043457,28.63589859008789,29.297067642211914,29.91891860961914
20022974,Lois Frankel,WRB,P,05/01/2023,38.46152114868164,"$1,001 - $15,000",05/19/2023,37.12215805053711,37.804718017578125,35.8536262512207,39.89524841308594,42.53874206542969
20023194,Lois Frankel,ARE,P,05/30/2023,105.3364028930664,"$1,001 - $15,000",06/22/2023,103.78224182128906,110.68231964111328,107.32421112060547,106.25445556640625,100.8353500366211
20023194,Lois Frankel,ARE,P,05/16/2023,110.00824737548828,"$1,001 - $15,000",06/22/2023,103.78224182128906,110.57935333251953,113.4255142211914,106.25446319580078,91.7085952758789
20023194,Lois Frankel,BSX,P,05/30/2023,50.4900016784668,"$1,001 - $15,000",06/22/2023,54.63999938964844,50.66999816894531,53.290000915527344,54.099998474121094,55.630001068115234
20023194,Lois Frankel,BSX,S,05/31/2023,51.47999954223633,"$1,001 - $15,000",06/22/2023,54.63999938964844,50.70000076293945,54.09000015258789,54.099998474121094,55.689998626708984
20023194,Lois Frankel,DG,S,06/06/2023,152.66806030273438,"$1,001 - $15,000",06/22/2023,167.3508758544922,155.5735321044922,163.9886932373047,112.78295135498047,132.0720672607422
20023194,Lois Frankel,D,P,06/08/2023,49.30671310424805,"$1,001 - $15,000",06/22/2023,49.03838348388672,48.91810607910156,48.33519744873047,44.99152755737305,44.074005126953125
20023194,Lois Frankel,D,P,06/07/2023,49.08464431762695,"$1,001 - $15,000",06/22/2023,49.03839111328125,48.63127136230469,48.3351936340332,44.99152755737305,43.89321517944336
20023194,Lois Frankel,ES,P,06/02/2023,66.18949890136719,"$1,001 - $15,000",06/22/2023,66.88912200927734,66.52986907958984,67.04985046386719,60.469661712646484,57.053226470947266
20023194,Lois Frankel,GD,P,05/24/2023,199.98626708984375,"$1,001 - $15,000",06/22/2023,207.65530395507812,197.71067810058594,205.66058349609375,219.75161743164062,240.9114227294922
20023194,Lois Frankel,GL,S,06/02/2023,105.62168884277344,"$1,001 - $15,000",06/22/2023,104.99018096923828,106.49989318847656,108.16751861572266,109.6457290649414,119.1557846069336
20023194,Lois Frankel,JCI,S,05/24/2023,58.64190673828125,"$1,001 - $15,000",06/22/2023,63.43012237548828,57.62834548950195,63.09034729003906,54.858219146728516,51.21149826049805
20023194,Lois Frankel,JPM,S,06/14/2023,136.24224853515625,"$1,001 - $15,000",06/22/2023,134.40309143066406,137.04147338867188,145.20555114746094,143.78036499023438,155.38941955566406
20023194,Lois Frankel,NSA,P,05/22/2023,33.955810546875,"$1,001 - $15,000",06/22/2023,31.663156509399414,,32.07651901245117,32.278038024902344,31.03622055053711
20023194,Lois Frankel,NSA,P,05/19/2023,33.91963577270508,"$1,001 - $15,000",06/22/2023,31.663158416748047,33.44036865234375,32.618473052978516,32.27804183959961,31.400365829467773
20023194,Lois Frankel,NSA,P,05/16/2023,33.86538314819336,"$1,001 - $15,000",06/22/2023,31.663158416748047,33.693565368652344,32.6368408203125,32.278038024902344,28.347158432006836
20023194,Lois Frankel,SHW,S,06/07/2023,237.68588256835938,"$1,001 - $15,000",06/22/2023,243.13539123535156,242.7108917236328,252.15869140625,257.0621643066406,279.12091064453125
20023194,Lois Frankel,TGT,P,06/14/2023,126.97640991210938,"$1,001 - $15,000",06/22/2023,126.17584228515625,126.96688079833984,124.77483367919922,115.74190521240234,132.8196563720703
20023194,Lois Frankel,CI,P,05/31/2023,240.06478881835938,"$1,001 - $15,000",06/22/2023,268.41241455078125,255.21263122558594,273.5500183105469,281.3617858886719,280.3140563964844
20023194,Lois Frankel,WRB,P,05/26/2023,36.15627670288086,"$1,001 - $15,000",06/22/2023,37.65018081665039,37.122161865234375,37.55340576171875,42.35322189331055,46.28335189819336
20023369,Lois Frankel,BIO,P,06/29/2023,375.239990234375,"$1,001 - $15,000",07/21/2023,414.17999267578125,377.67999267578125,416.6099853515625,315.989990234375,320.94000244140625
20023369,Lois Frankel,BIO,P,06/28/2023,364.3800048828125,"$1,001 - $15,000",07/21/2023,414.17999267578125,377.3299865722656,416.6099853515625,315.989990234375,
20023369,Lois Frankel,BWXT,S,06/28/2023,69.14692687988281,"$1,001 - $15,000",07/21/2023,69.41280364990234,69.77714538574219,67.650146484375,76.23956298828125,
20023369,Lois Frankel,COP,P,06/21/2023,98.84090423583984,"$1,001 - $15,000",07/21/2023,108.24679565429688,98.29373931884766,108.24679565429688,122.32024383544922,111.76976013183594
20023369,Lois Frankel,DUK,P,07/13/2023,87.63333129882812,"$1,001 - $15,000",07/21/2023,89.01390838623047,87.530029296875,88.1123046875,83.37167358398438,95.20265197753906
20023369,Lois Frankel,DD,P,06/28/2023,67.6829833984375,"$1,001 - $15,000",07/21/2023,72.98725891113281,67.79956817626953,75.44441986083984,72.2041244506836,
20023369,Lois Frankel,ETN,S,06/21/2023,190.9365234375,"$1,001 - $15,000",07/21/2023,203.5290985107422,190.84832763671875,203.5290985107422,196.68409729003906,234.23538208007812
20023369,Lois Frankel,HUBB,S,06/28/2023,315.44891357421875,"$1,001 - $15,000",07/21/2023,327.1329650878906,321.16351318359375,303.8433532714844,280.3168640136719,
20023369,Lois Frankel,LKQ,P,07/14/2023,55.92377853393555,"$1,001 - $15,000",07/21/2023,54.78972625732422,54.78972625732422,51.57019805908203,47.1541633605957,45.720497131347656
20023369,Lois Frankel,MAR,S,07/13/2023,188.63841247558594,"$1,001 - $15,000",07/21/2023,192.0076446533203,188.63841247558594,205.41567993164062,189.935546875,224.24708557128906
20023369,Lois Frankel,MRK,S,06/28/2023,108.79386138916016,"$1,001 - $15,000",07/21/2023,106.8103256225586,110.01299285888672,102.89165496826172,97.83576965332031,
20023369,Lois Frankel,NSC,P,06/28/2023,215.370361328125,"$1,001 - $15,000",07/21/2023,224.87652587890625,219.2596893310547,228.3991241455078,194.2446746826172,
20023369,Lois Frankel,NXPI,S,07/12/2023,207.27200317382812,"$1,001 - $15,000",07/21/2023,208.68080139160156,215.5096435546875,199.77786254882812,184.78094482421875,209.5783233642578
20023369,Lois Frankel,PFE,P,06/28/2023,33.37270736694336,"$1,001 - $15,000",07/21/2023,34.39347839355469,33.5290412902832,33.539947509765625,29.002246856689453,
20023369,Lois Frankel,PLD,P,07/12/2023,120.72028350830078,"$1,001 - $15,000",07/21/2023,120.91307830810547,118.34906768798828,119.05272674560547,99.5748291015625,130.09410095214844
20023369,Lois Frankel,TMO,S,06/28/2023,508.0740661621094,"$1,001 - $15,000",07/21/2023,559.9022216796875,518.4814453125,559.5635986328125,468.07940673828125,
20023369,Lois Frankel,WRB,P,07/14/2023,38.01790237426758,"$1,001 - $15,000",07/21/2023,39.721065521240234,39.721065521240234,41.250038146972656,41.83540725708008,47.29436492919922
20023369,Lois Frankel,WSO,S,06/28/2023,363.1566467285156,"$1,001 - $15,000",07/21/2023,355.4328308105469,364.45819091796875,365.3326721191406,345.7667236328125,
20023573,Lois Frankel,FLR,S,08/04/2023,35.939998626708984,"$1,001 - $15,000",08/25/2023,33.720001220703125,34.65999984741211,35.70000076293945,,37.709999084472656
20023573,Lois Frankel,NSP,S,08/07/2023,93.88423156738281,"$1,001 - $15,000",08/25/2023,97.27716064453125,98.31816864013672,96.06265258789062,,110.86908721923828
20023573,Lois Frankel,NSP,S,08/04/2023,90.75153350830078,"$1,001 - $15,000",08/25/2023,97.27715301513672,96.32289123535156,98.28926086425781,,111.7459945678711
20023573,Lois Frankel,IFF,S,08/09/2023,61.62425231933594,"$1,001 - $15,000",08/25/2023,63.807865142822266,61.199119567871094,66.40695190429688,,79.15803527832031
20023573,Lois Frankel,SHV,P,08/09/2023,102.88208770751953,"$1,001 - $15,000",08/25/2023,103.14370727539062,102.99421691894531,103.36002349853516,,105.62040710449219
20023573,Lois Frankel,SHV,P,08/07/2023,102.85406494140625,"$1,001 - $15,000",08/25/2023,103.14370727539062,102.96617126464844,103.29434204101562,,105.61080932617188
20023573,Lois Frankel,SHV,P,08/04/2023,102.85406494140625,"$1,001 - $15,000",08/25/2023,103.14373779296875,102.94749450683594,103.27558135986328,,105.56958770751953
20023573,Lois Frankel,JNJ,S,08/10/2023,164.3673095703125,"$1,001 - $15,000",08/25/2023,159.8679656982422,166.1239471435547,154.3964080810547,,153.2095184326172
20023573,Lois Frankel,KVUE,P,08/10/2023,22.052291870117188,"$1,001 - $15,000",08/25/2023,21.85962677001953,21.495559692382812,20.270353317260742,,19.808937072753906
20023573,Lois Frankel,KVUE,P,08/03/2023,22.6373348236084,"$1,001 - $15,000",08/25/2023,21.85962677001953,22.052291870117188,21.85011100769043,,20.06856918334961
20023573,Lois Frankel,KVUE,P,08/02/2023,22.55240821838379,"$1,001 - $15,000",08/25/2023,21.859628677368164,22.033418655395508,21.850109100341797,,20.23204231262207
20023573,Lois Frankel,LBRDK,S,08/04/2023,90.93000030517578,"$1,001 - $15,000",08/25/2023,88.81999969482422,93.0,91.2699966430664,,78.44999694824219
20023573,Lois Frankel,MRK,S,08/02/2023,102.27240753173828,"$1,001 - $15,000",08/25/2023,106.63616943359375,102.65943908691406,106.27816772460938,,119.00267791748047
20023573,Lois Frankel,MS,S,07/26/2023,88.34574890136719,"$1,001 - $15,000",08/25/2023,79.32579040527344,85.14035034179688,79.32579040527344,,82.71705627441406
20023573,Lois Frankel,PLD,P,08/02/2023,119.21658325195312,"$1,001 - $15,000",08/25/2023,118.2333984375,118.17557525634766,120.09375,,124.93604278564453
20023573,Lois Frankel,PLD,P,08/03/2023,119.3418960571289,"$1,001 - $15,000",08/25/2023,118.23340606689453,117.7514419555664,120.09375,,123.60746002197266
20023573,Lois Frankel,SEDG,S,08/04/2023,182.64999389648438,"$1,001 - $15,000",08/25/2023,161.6999969482422,176.35000610351562,161.9499969482422,,66.5
20023573,Lois Frankel,TGT,P,07/26/2023,128.158203125,"$1,001 - $15,000",08/25/2023,117.06839752197266,127.27185821533203,117.06839752197266,,136.31593322753906
20023573,Lois Frankel,TXN,S,08/02/2023,166.14013671875,"$1,001 - $15,000",08/25/2023,161.67929077148438,161.15902709960938,163.62548828125,,161.44033813476562
20023573,Lois Frankel,WTW,S,08/10/2023,197.7582550048828,"$1,001 - $15,000",08/25/2023,202.1231689453125,193.0787353515625,199.39019775390625,,265.89544677734375
20023573,Lois Frankel,WTW,S,08/09/2023,198.869140625,"$1,001 - $15,000",08/25/2023,202.1231689453125,193.11807250976562,199.3901824951172,,248.07664489746094
20023816,Lois Frankel,AOS,S,09/08/2023,68.74848175048828,"$1,001 - $15,000",10/06/2023,65.90804290771484,65.39871978759766,65.90804290771484,78.11839294433594,83.48420715332031
20023816,Lois Frankel,ABBV,P,09/06/2023,139.08277893066406,"$1,001 - $15,000",10/06/2023,141.59487915039062,144.38400268554688,141.59487915039062,155.76596069335938,172.43809509277344
20023816,Lois Frankel,ABBV,P,08/30/2023,141.6713104248047,"$1,001 - $15,000",10/06/2023,141.59490966796875,139.08277893066406,142.37814331054688,155.7659454345703,174.15225219726562
20023816,Lois Frankel,ABBV,S,09/08/2023,142.33993530273438,"$1,001 - $15,000",10/06/2023,141.5948944091797,145.3009490966797,141.5948944091797,155.76596069335938,176.34364318847656
20023816,Lois Frankel,ACN,S,09/08/2023,318.9976501464844,"$1,001 - $15,000",10/06/2023,305.98175048828125,306.31500244140625,305.98175048828125,331.7568664550781,376.17352294921875
20023816,Lois Frankel,ARE,S,09/08/2023,108.87674713134766,"$1,001 - $15,000",10/06/2023,93.7314224243164,107.66500091552734,93.7314224243164,121.67434692382812,119.67017364501953
20023816,Lois Frankel,LNT,S,09/08/2023,48.48053741455078,"$1,001 - $15,000",10/06/2023,46.22562026977539,49.474212646484375,46.22562026977539,50.090843200683594,47.701698303222656
20023816,Lois Frankel,AXP,S,09/08/2023,154.93069458007812,"$1,001 - $15,000",10/06/2023,147.55322265625,161.15036010742188,147.55322265625,185.5231475830078,216.56265258789062
20023816,Lois Frankel,COLD,S,09/08/2023,31.581035614013672,"$1,001 - $15,000",10/06/2023,28.375051498413086,31.715545654296875,28.375051498413086,28.738140106201172,25.267730712890625
20023816,Lois Frankel,ADI,S,09/08/2023,173.69129943847656,"$1,001 - $15,000",10/06/2023,170.26580810546875,174.34701538085938,170.26580810546875,182.9662322998047,189.39056396484375
20023816,Lois Frankel,AON,S,09/08/2023,330.0142822265625,"$15,001 -$50,000",10/06/2023,323.6703186035156,332.69635009765625,323.6703186035156,288.3185729980469,315.0976257324219
20023816,Lois Frankel,ADSK,S,09/08/2023,219.19000244140625,"$1,001 - $15,000",10/06/2023,210.0399932861328,213.35000610351562,210.0399932861328,228.9199981689453,251.10000610351562
20023816,Lois Frankel,AVY,S,09/08/2023,177.4588165283203,"$1,001 - $15,000",10/06/2023,180.14431762695312,176.96873474121094,180.14431762695312,192.58584594726562,211.42825317382812
20023816,Lois Frankel,BIO,S,09/08/2023,357.9100036621094,"$1,001 - $15,000",10/06/2023,356.760009765625,376.2300109863281,356.760009765625,316.4800109863281,333.25
20023816,Lois Frankel,BAH,S,09/08/2023,110.01988220214844,"$1,001 - $15,000",10/06/2023,117.42008209228516,109.50885772705078,117.42008209228516,123.67481231689453,147.3947296142578
20023816,Lois Frankel,BSX,S,09/08/2023,53.869998931884766,"$1,001 - $15,000",10/06/2023,52.119998931884766,52.900001525878906,52.119998931884766,58.16999816894531,67.41999816894531
20023816,Lois Frankel,BSX,S,09/08/2023,53.869998931884766,"$1,001 - $15,000",10/06/2023,52.119998931884766,52.900001525878906,52.119998931884766,58.16999816894531,67.41999816894531
20023816,Lois Frankel,BR,S,09/08/2023,183.2130584716797,"$1,001 - $15,000",10/06/2023,176.11538696289062,181.4569549560547,176.11538696289062,193.9720001220703,199.80819702148438
20023816,Lois Frankel,BWXT,S,09/08/2023,71.22146606445312,"$1,001 - $15,000",10/06/2023,73.17733764648438,73.90831756591797,73.17733764648438,75.19879150390625,104.62440490722656
20023816,Lois Frankel,CASY,S,09/08/2023,240.17100524902344,"$1,001 - $15,000",10/06/2023,267.7955627441406,276.8813171386719,267.7955627441406,277.3816223144531,299.741455078125
20023816,Lois Frankel,CBOE,S,09/08/2023,152.59461975097656,"$1,001 - $15,000",10/06/2023,161.1584930419922,148.80616760253906,161.1584930419922,173.5500030517578,187.6199951171875
20023816,Lois Frankel,CRL,S,09/08/2023,199.74000549316406,"$1,001 - $15,000",10/06/2023,193.4600067138672,207.8800048828125,193.4600067138672,223.35000610351562,263.44000244140625
20023816,Lois Frankel,CB,S,09/08/2023,201.04922485351562,"$1,001 - $15,000",10/06/2023,206.68984985351562,209.30368041992188,206.68984985351562,225.05355834960938,248.07376098632812
20023816,Lois Frankel,C,S,09/08/2023,38.63150405883789,"$1,001 - $15,000",10/06/2023,38.61247253417969,40.649208068847656,38.61247253417969,51.84001159667969,55.760841369628906
20023816,Lois Frankel,CMCSA,S,09/08/2023,43.43111038208008,"$15,001 -$50,000",10/06/2023,42.20159149169922,43.7301139831543,42.20159149169922,41.661624908447266,41.19253158569336
20023816,Lois Frankel,COP,S,09/08/2023,118.18462371826172,"$15,001 -$50,000",10/06/2023,111.62521362304688,119.00321960449219,111.62521362304688,113.30671691894531,109.71617126464844
20023816,Lois Frankel,DEO,S,09/08/2023,156.6416778564453,"$1,001 - $15,000",10/06/2023,147.24473571777344,154.26332092285156,147.24473571777344,138.2846221923828,144.60952758789062
20023816,Lois Frankel,FANG,S,09/08/2023,146.2152099609375,"$1,001 - $15,000",10/06/2023,141.71713256835938,145.95281982421875,141.71713256835938,149.17703247070312,176.3898468017578
20023816,Lois Frankel,DG,S,09/01/2023,127.0295181274414,"$1,001 - $15,000",10/06/2023,101.65498352050781,124.03587341308594,103.168212890625,132.1407012939453,141.09849548339844
20023816,Lois Frankel,D,S,09/08/2023,44.19429397583008,"$1,001 - $15,000",10/06/2023,39.11083221435547,45.46048355102539,39.11083221435547,45.862850189208984,45.444034576416016
20023816,Lois Frankel,DORM,S,09/08/2023,78.5999984741211,"$1,001 - $15,000",10/06/2023,76.4000015258789,78.63999938964844,76.4000015258789,80.2699966430664,91.01000213623047
20023816,Lois Frankel,DUK,S,09/08/2023,86.44895935058594,"$1,001 - $15,000",10/06/2023,82.55486297607422,90.4000473022461,82.55486297607422,94.62619018554688,91.40532684326172
20023816,Lois Frankel,DD,S,09/08/2023,73.59980010986328,"$1,001 - $15,000",10/06/2023,73.49244689941406,72.77019500732422,73.49244689941406,75.10142517089844,69.31954193115234
20023816,Lois Frankel,ETN,S,09/08/2023,232.3196258544922,"$1,001 - $15,000",10/06/2023,206.79818725585938,214.1279754638672,206.79818725585938,231.61773681640625,293.1177062988281
20023816,Lois Frankel,ETR,S,09/08/2023,43.43836212158203,"$1,001 - $15,000",10/06/2023,41.942848205566406,44.86548614501953,41.942848205566406,48.10645294189453,48.50267791748047
20023816,Lois Frankel,ES,S,09/08/2023,58.692256927490234,"$1,001 - $15,000",10/06/2023,53.326759338378906,60.706016540527344,53.326759338378906,60.737060546875,57.19750213623047
20023816,Lois Frankel,EXPD,S,09/08/2023,112.698486328125,"$1,001 - $15,000",10/06/2023,112.57078552246094,116.3427963256836,112.57078552246094,125.72260284423828,119.55750274658203
20023816,Lois Frankel,FAF,S,09/08/2023,57.661678314208984,"$1,001 - $15,000",10/06/2023,51.89934158325195,57.56595993041992,51.89934158325195,59.43707275390625,55.87431716918945
20023816,Lois Frankel,FLR,S,09/08/2023,35.0,"$1,001 - $15,000",10/06/2023,36.66999816894531,35.560001373291016,36.66999816894531,36.47999954223633,36.68000030517578
20023816,Lois Frankel,IT,S,09/08/2023,354.1499938964844,"$1,001 - $15,000",10/06/2023,353.6000061035156,350.1400146484375,353.6000061035156,426.5400085449219,468.9700012207031
20023816,Lois Frankel,GD,S,09/08/2023,212.26901245117188,"$1,001 - $15,000",10/06/2023,215.58328247070312,218.29017639160156,215.58328247070312,251.1053924560547,269.7025146484375
20023816,Lois Frankel,GL,S,09/08/2023,107.9351577758789,"$1,001 - $15,000",10/06/2023,111.82372283935547,108.6668472290039,111.82372283935547,121.3221206665039,127.15892791748047
20023816,Lois Frankel,HAL,S,09/08/2023,40.245704650878906,"$1,001 - $15,000",10/06/2023,37.72059631347656,41.05491256713867,37.72059631347656,35.037818908691406,34.78482437133789
20023816,Lois Frankel,HES,S,09/08/2023,158.03768920898438,"$1,001 - $15,000",10/06/2023,143.77957153320312,158.29080200195312,143.77957153320312,144.32005310058594,141.6168212890625
20023816,Lois Frankel,HON,S,09/08/2023,179.60520935058594,"$1,001 - $15,000",10/06/2023,179.7415008544922,187.89828491210938,179.7415008544922,200.61595153808594,197.38694763183594
20023816,Lois Frankel,HUBB,S,09/08/2023,322.1873779296875,"$1,001 - $15,000",10/06/2023,304.109375,310.65997314453125,304.109375,315.98992919921875,384.4067687988281
20023816,Lois Frankel,ITW,S,09/08/2023,231.80410766601562,"$1,001 - $15,000",10/06/2023,229.88372802734375,231.6680145263672,229.88372802734375,255.03309631347656,255.89833068847656
20023816,Lois Frankel,JNJ,S,09/08/2023,154.39639282226562,"$1,001 - $15,000",10/06/2023,151.58847045898438,155.2522430419922,151.58847045898438,155.70068359375,155.62295532226562
20023816,Lois Frankel,JCI,S,09/06/2023,55.89694595336914,"$1,001 - $15,000",10/06/2023,51.16263198852539,55.50864028930664,51.16263198852539,55.81524658203125,59.397186279296875
20023816,Lois Frankel,JCI,S,08/31/2023,57.33368682861328,"$1,001 - $15,000",10/06/2023,51.162628173828125,55.333900451660156,52.00312423706055,55.81524658203125,58.47217559814453
20023816,Lois Frankel,JCI,S,08/30/2023,57.304561614990234,"$1,001 - $15,000",10/06/2023,51.162628173828125,55.896949768066406,52.00312805175781,55.81524658203125,57.64558029174805
20023816,Lois Frankel,JPM,S,09/08/2023,139.44659423828125,"$15,001 -$50,000",10/06/2023,141.71591186523438,144.27481079101562,141.71591186523438,168.4446258544922,186.2511444091797
20023816,Lois Frankel,KVUE,S,09/08/2023,20.270353317260742,"$1,001 - $15,000",10/06/2023,19.09981346130371,20.194223403930664,19.09981346130371,20.097415924072266,19.022308349609375
20023816,Lois Frankel,KKR,S,09/08/2023,62.273780822753906,"$1,001 - $15,000",10/06/2023,61.49064636230469,63.84004211425781,61.49064636230469,79.46217346191406,96.56214141845703
20023816,Lois Frankel,KLAC,S,09/08/2023,491.98980712890625,"$1,001 - $15,000",10/06/2023,462.6520080566406,448.9815673828125,462.6520080566406,541.6246948242188,710.7315063476562
20023816,Lois Frankel,LAMR,S,09/08/2023,81.51280212402344,"$1,001 - $15,000",10/06/2023,75.40377044677734,81.76312255859375,75.40377044677734,98.22595977783203,113.6910400390625
20023816,Lois Frankel,LBRDK,S,09/08/2023,89.87999725341797,"$1,001 - $15,000",10/06/2023,89.75,91.81999969482422,89.75,77.36000061035156,56.20000076293945
20023816,Lois Frankel,LKQ,S,09/08/2023,48.74818801879883,"$1,001 - $15,000",10/06/2023,47.849735260009766,48.24583053588867,47.849735260009766,45.263484954833984,50.086402893066406
